,Model,Iter_n,loss,root_mean_squared_error,mean_absolute_error,val_loss,val_root_mean_squared_error,val_mean_absolute_error,Epoch
0,data_raw_DNN_no_optim,1,1.0720325708389282,1.0355346202850342,0.7298077940940857,1.009903907775879,1.0048493146896362,0.7021059393882751,1
1,data_raw_DNN_no_optim,1,1.0576133728027344,1.0286238193511963,0.7181838154792786,1.0088030099868774,1.004306435585022,0.7000700235366821,2
2,data_raw_DNN_no_optim,1,1.0558301210403442,1.0270565748214722,0.717211902141571,1.0084710121154783,1.004143476486206,0.6997674107551575,3
3,data_raw_DNN_no_optim,1,1.055311679840088,1.0272482633590698,0.7164258360862732,1.008739709854126,1.0042794942855835,0.6989689469337463,4
4,data_raw_DNN_no_optim,1,1.0547758340835571,1.0271612405776978,0.7156962156295776,1.0086389780044556,1.0042297840118408,0.6992514133453369,5
5,data_raw_DNN_no_optim,1,1.054531216621399,1.0262813568115234,0.7161964178085327,1.0084686279296875,1.0041465759277344,0.7000095248222351,6
6,data_raw_DNN_no_optim,1,1.0543197393417358,1.026308298110962,0.7163766622543335,1.008448362350464,1.004136562347412,0.6998587250709534,7
7,data_raw_DNN_no_optim,1,1.0543383359909058,1.0269776582717896,0.7167201042175293,1.0083565711975098,1.0040907859802246,0.7000393867492676,8
8,data_raw_DNN_no_optim,1,1.054168462753296,1.0269279479980469,0.7167178392410278,1.008176565170288,1.0040024518966677,0.7003270387649536,9
9,data_raw_DNN_no_optim,1,1.054168701171875,1.0266773700714111,0.7175900340080261,1.0081390142440796,1.0039833784103394,0.7004435658454895,10
10,data_raw_DNN_no_optim,1,1.054180145263672,1.0268800258636477,0.7170737385749817,1.0079511404037476,1.0038903951644895,0.7005468010902405,11
11,data_raw_DNN_no_optim,1,1.0539937019348145,1.0266729593276978,0.7171468138694763,1.0079853534698486,1.003908634185791,0.7003201246261597,12
12,data_raw_DNN_no_optim,1,1.0540242195129397,1.026561975479126,0.7170250415802002,1.0080622434616089,1.0039464235305786,0.6999595761299133,13
13,data_raw_DNN_no_optim,1,1.0539904832839966,1.0268633365631104,0.717197597026825,1.0077764987945557,1.0038044452667236,0.7002876996994019,14
14,data_raw_DNN_no_optim,1,1.0539436340332031,1.0267717838287354,0.7174274325370789,1.007497787475586,1.0036646127700806,0.7002295851707458,15
15,data_raw_DNN_no_optim,1,1.0539333820343018,1.026662826538086,0.7171360850334167,1.0076011419296265,1.0037174224853516,0.7003052830696106,16
16,data_raw_DNN_no_optim,1,1.0538769960403442,1.0267057418823242,0.7174443602561951,1.007615566253662,1.0037245750427246,0.7001632452011108,17
17,data_raw_DNN_no_optim,1,1.0539567470550537,1.0263811349868774,0.7174041867256165,1.007778525352478,1.003805160522461,0.7003237009048462,18
18,data_raw_DNN_no_optim,1,1.0539242029190063,1.0267257690429688,0.7171715497970581,1.0074650049209597,1.0036489963531494,0.7004467844963074,19
19,data_raw_DNN_no_optim,1,1.0539404153823853,1.0267184972763062,0.7168248295783997,1.0073339939117432,1.003584384918213,0.7005420923233032,20
20,data_raw_DNN_no_optim,1,1.0538479089736938,1.0253008604049685,0.7167365550994873,1.0073143243789673,1.003576397895813,0.7008736729621887,21
21,data_raw_DNN_no_optim,1,1.0538183450698853,1.0268161296844482,0.7180506587028503,1.0072020292282104,1.0035183429718018,0.7006190419197083,22
22,data_raw_DNN_no_optim,1,1.0538091659545898,1.0265661478042605,0.7181296348571777,1.0070053339004517,1.003421187400818,0.7007108926773071,23
23,data_raw_DNN_no_optim,1,1.053874135017395,1.026722431182861,0.7170169353485107,1.0070658922195437,1.0034501552581787,0.7004037499427795,24
24,data_raw_DNN_no_optim,1,1.0538280010223389,1.0261609554290771,0.7172511219978333,1.006965160369873,1.0033997297286987,0.7001973986625671,25
25,data_raw_DNN_no_optim,1,1.0538372993469238,1.026024341583252,0.7173148393630981,1.0069704055786133,1.0034031867980957,0.7003273367881775,26
26,data_raw_DNN_no_optim,1,1.053747057914734,1.0267512798309326,0.7176731824874878,1.0066709518432615,1.0032557249069214,0.7006351947784424,27
27,data_raw_DNN_no_optim,1,1.053752064704895,1.0267503261566162,0.7174758315086365,1.0066494941711426,1.003244400024414,0.7005215287208557,28
28,data_raw_DNN_no_optim,1,1.0538198947906494,1.026740789413452,0.717601478099823,1.0067311525344849,1.003284573554993,0.7006009817123413,29
29,data_raw_DNN_no_optim,1,1.0538581609725952,1.0264554023742676,0.7180874943733215,1.006906270980835,1.003371000289917,0.7003681659698486,30
30,data_raw_DNN_no_optim,1,1.0536354780197144,1.026311278343201,0.7173033356666565,1.0063368082046509,1.0030897855758667,0.7006600499153137,31
31,data_raw_DNN_no_optim,1,1.0540701150894165,1.0262258052825928,0.7164467573165894,1.006606936454773,1.0032223463058472,0.7002792954444885,32
32,data_raw_DNN_no_optim,1,1.0538066625595093,1.026594638824463,0.7182023525238037,1.0063061714172363,1.0030754804611206,0.7011863589286804,33
33,data_raw_DNN_no_optim,1,1.0537662506103516,1.0259685516357422,0.7186452746391296,1.006763935089111,1.0032999515533447,0.7001146674156189,34
34,data_raw_DNN_no_optim,1,1.0537418127059937,1.0262192487716677,0.7176986336708069,1.0067410469055176,1.003288745880127,0.7001764178276062,35
35,data_raw_DNN_no_optim,1,1.0536837577819824,1.0265367031097412,0.7173131108283997,1.0062004327774048,1.0030196905136108,0.6999835968017578,36
36,data_raw_DNN_no_optim,1,1.0536305904388428,1.0263267755508425,0.7175952792167664,1.005589246749878,1.0027167797088623,0.7003836035728455,37
37,data_raw_DNN_no_optim,1,1.0536742210388184,1.0265480279922483,0.7175386548042297,1.005112886428833,1.0024776458740234,0.700423538684845,38
38,data_raw_DNN_no_optim,1,1.0538352727890017,1.02644681930542,0.7178676128387451,1.0054131746292114,1.0026270151138306,0.7005507349967957,39
39,data_raw_DNN_no_optim,1,1.0537089109420776,1.026689887046814,0.7179456949234009,1.005816102027893,1.00282621383667,0.7000107169151306,40
40,data_raw_DNN_no_optim,1,1.0537019968032837,1.0265947580337524,0.7165842652320862,1.0053890943527222,1.0026146173477173,0.7001461386680603,41
41,data_raw_DNN_no_optim,1,1.053632378578186,1.0265506505966189,0.7184132933616638,1.0046261548995972,1.0022351741790771,0.7004154324531555,42
42,data_raw_DNN_no_optim,1,1.0536954402923584,1.0267069339752195,0.7180560231208801,1.0044513940811155,1.002146601676941,0.7004520297050476,43
43,data_raw_DNN_no_optim,1,1.0536473989486694,1.0262703895568848,0.7165931463241577,1.004659652709961,1.002249240875244,0.6999282836914062,44
44,data_raw_DNN_no_optim,1,1.0536638498306274,1.0263735055923462,0.7174627780914307,1.0046508312225342,1.0022438764572144,0.6996282339096069,45
45,data_raw_DNN_no_optim,1,1.0533640384674072,1.0260623693466189,0.7180673480033875,1.0038186311721802,1.001831293106079,0.6997386813163757,46
46,data_raw_DNN_no_optim,1,1.0534318685531616,1.0265077352523804,0.7181959748268127,1.0032038688659668,1.001522660255432,0.6995715498924255,47
47,data_raw_DNN_no_optim,1,1.0537227392196655,1.0264806747436523,0.7193611860275269,1.0038858652114868,1.0018627643585205,0.6997025609016418,48
48,data_raw_DNN_no_optim,1,1.0534588098526,1.026355862617493,0.7164639830589294,1.003901124000549,1.001871109008789,0.6991710662841797,49
49,data_raw_DNN_no_optim,1,1.053450584411621,1.0264517068862915,0.7179344296455383,1.003583312034607,1.00171160697937,0.698869526386261,50
50,data_raw_DNN_no_optim,1,1.0535999536514282,1.0261913537979126,0.7169299721717834,1.0029048919677734,1.0013740062713623,0.6986814737319946,51
51,data_raw_DNN_no_optim,1,1.0534396171569824,1.026507019996643,0.7173874378204346,1.0023807287216189,1.0011122226715088,0.6992152333259583,52
52,data_raw_DNN_no_optim,1,1.053534984588623,1.0263211727142334,0.7180153727531433,1.0027800798416138,1.0013092756271362,0.6987279653549194,53
53,data_raw_DNN_no_optim,1,1.0534642934799194,1.026656985282898,0.7173382639884949,1.0024200677871704,1.0011292695999146,0.699261486530304,54
54,data_raw_DNN_no_optim,1,1.0534632205963137,1.026505708694458,0.7184538841247559,1.0019903182983398,1.0009173154830933,0.6994861960411072,55
55,data_raw_DNN_no_optim,1,1.0534436702728271,1.026429533958435,0.7168718576431274,1.0025135278701782,1.0011780261993408,0.6991957426071167,56
56,data_raw_DNN_no_optim,1,1.0535855293273926,1.0264955759048462,0.7166091203689575,1.002747654914856,1.0012941360473633,0.6989401578903198,57
57,data_raw_DNN_no_optim,1,1.053450345993042,1.0266430377960205,0.7183241844177246,1.0025320053100586,1.001191020011902,0.6995549201965332,58
58,data_raw_DNN_no_optim,1,1.053519368171692,1.0266667604446411,0.7179439067840576,1.002659559249878,1.0012508630752563,0.6995653510093689,59
59,data_raw_DNN_no_optim,1,1.053470015525818,1.0263696908950806,0.7176260948181152,1.0024430751800537,1.001138687133789,0.6990624666213989,60
60,data_raw_DNN_no_optim,2,1.1215332746505735,1.0593819618225098,0.7124011516571045,1.4782923460006714,1.2164132595062256,0.7510979175567627,1
61,data_raw_DNN_no_optim,2,1.1141315698623655,1.055894374847412,0.7133045792579651,1.4763429164886477,1.215609788894653,0.7512914538383484,2
62,data_raw_DNN_no_optim,2,1.1135677099227903,1.0556045770645142,0.7132462859153748,1.4753038883209229,1.2151820659637451,0.7523167729377747,3
63,data_raw_DNN_no_optim,2,1.1131553649902344,1.0552470684051514,0.7139274477958679,1.474785566329956,1.2149688005447388,0.7524347305297852,4
64,data_raw_DNN_no_optim,2,1.112934708595276,1.0552347898483276,0.7138932943344116,1.474501132965088,1.2148510217666626,0.7527846097946167,5
65,data_raw_DNN_no_optim,2,1.1128640174865725,1.0549499988555908,0.7149519920349121,1.4747085571289062,1.2149357795715332,0.753020167350769,6
66,data_raw_DNN_no_optim,2,1.112820744514465,1.054987549781799,0.7140358090400696,1.4739190340042114,1.2146100997924805,0.753896951675415,7
67,data_raw_DNN_no_optim,2,1.1126949787139893,1.054943323135376,0.7153605818748474,1.4740313291549685,1.214655876159668,0.7530776858329773,8
68,data_raw_DNN_no_optim,2,1.1127078533172607,1.0551947355270386,0.7143520712852478,1.4741090536117554,1.2146875858306885,0.7534688115119934,9
69,data_raw_DNN_no_optim,2,1.112736701965332,1.0551095008850098,0.7148689031600952,1.4742895364761353,1.2147618532180786,0.7533240914344788,10
70,data_raw_DNN_no_optim,2,1.112663507461548,1.055131435394287,0.7134172320365906,1.473404884338379,1.2143970727920532,0.753743052482605,11
71,data_raw_DNN_no_optim,2,1.1127134561538696,1.0551986694335938,0.7157707214355469,1.472597360610962,1.2140640020370483,0.7549489140510559,12
72,data_raw_DNN_no_optim,2,1.1124919652938845,1.0550425052642822,0.7152590155601501,1.4727061986923218,1.2141083478927612,0.7540969252586365,13
73,data_raw_DNN_no_optim,2,1.112439751625061,1.0541459321975708,0.7147579193115234,1.4728724956512451,1.214177489280701,0.7527505159378052,14
74,data_raw_DNN_no_optim,2,1.1126413345336914,1.055111289024353,0.7149580717086792,1.4722392559051514,1.213915467262268,0.7545441389083862,15
75,data_raw_DNN_no_optim,2,1.112404227256775,1.0547959804534912,0.7152109146118164,1.4718334674835205,1.213748812675476,0.753415048122406,16
76,data_raw_DNN_no_optim,2,1.1124917268753052,1.0547256469726562,0.7159812450408936,1.4720724821090698,1.213847041130066,0.7529779672622681,17
77,data_raw_DNN_no_optim,2,1.1124813556671145,1.0551187992095947,0.714583694934845,1.4717289209365845,1.2137054204940796,0.7535045742988586,18
78,data_raw_DNN_no_optim,2,1.1123110055923462,1.054782152175903,0.7155541181564331,1.4712090492248535,1.213491439819336,0.7535045146942139,19
79,data_raw_DNN_no_optim,2,1.1123780012130735,1.054532527923584,0.7148939371109009,1.4713263511657717,1.2135387659072876,0.7540796399116516,20
80,data_raw_DNN_no_optim,2,1.1121547222137451,1.0549530982971191,0.7161840200424194,1.470505952835083,1.213200330734253,0.7541248798370361,21
81,data_raw_DNN_no_optim,2,1.1124975681304932,1.0549145936965942,0.7141454219818115,1.4699238538742063,1.2129602432250977,0.754155158996582,22
82,data_raw_DNN_no_optim,2,1.112440824508667,1.0548235177993774,0.7160888910293579,1.471441388130188,1.2135862112045288,0.7532699704170227,23
83,data_raw_DNN_no_optim,2,1.1123110055923462,1.0547020435333252,0.7155221104621887,1.4710758924484253,1.2134366035461426,0.7527957558631897,24
84,data_raw_DNN_no_optim,2,1.112359642982483,1.0547006130218506,0.7145644426345825,1.4703532457351685,1.213138222694397,0.7528066635131836,25
85,data_raw_DNN_no_optim,2,1.11230731010437,1.053766846656799,0.7141211628913879,1.4696762561798096,1.2128576040267944,0.7537998557090759,26
86,data_raw_DNN_no_optim,2,1.1121970415115356,1.0545933246612549,0.7169579267501831,1.4708553552627563,1.213344693183899,0.7523409724235535,27
87,data_raw_DNN_no_optim,2,1.1120725870132446,1.054880142211914,0.715785562992096,1.4688996076583862,1.212538480758667,0.7532440423965454,28
88,data_raw_DNN_no_optim,2,1.1123433113098145,1.0549246072769165,0.7143766283988953,1.4688302278518677,1.2125099897384644,0.7536608576774597,29
89,data_raw_DNN_no_optim,2,1.1124017238616943,1.0549368858337402,0.7152536511421204,1.468887209892273,1.2125332355499268,0.7538525462150574,30
90,data_raw_DNN_no_optim,2,1.112178087234497,1.0527403354644775,0.7147530913352966,1.469457507133484,1.2127691507339478,0.7527844309806824,31
91,data_raw_DNN_no_optim,2,1.1122206449508667,1.0544557571411133,0.714450478553772,1.4689741134643557,1.212569236755371,0.7535132765769958,32
92,data_raw_DNN_no_optim,2,1.1118654012680054,1.054743766784668,0.7159483432769775,1.4681494235992432,1.21222722530365,0.754224956035614,33
93,data_raw_DNN_no_optim,2,1.112196445465088,1.05499005317688,0.7154936194419861,1.469842553138733,1.212925672531128,0.7528422474861145,34
94,data_raw_DNN_no_optim,2,1.112185835838318,1.054596781730652,0.7151936292648315,1.4685076475143433,1.212374925613403,0.7535454630851746,35
95,data_raw_DNN_no_optim,2,1.1122844219207764,1.0550537109375,0.7156080007553101,1.469679355621338,1.2128593921661377,0.7529981732368469,36
96,data_raw_DNN_no_optim,2,1.1120792627334597,1.054763674736023,0.7155779600143433,1.468964457511902,1.2125641107559204,0.7530627250671387,37
97,data_raw_DNN_no_optim,2,1.1121575832366943,1.054382085800171,0.7138563990592957,1.4674344062805176,1.2119303941726685,0.7538639307022095,38
98,data_raw_DNN_no_optim,2,1.1121052503585815,1.0549734830856323,0.7163994312286377,1.467843532562256,1.2121007442474363,0.7535537481307983,39
99,data_raw_DNN_no_optim,2,1.1119180917739868,1.053796410560608,0.7151408791542053,1.4688010215759275,1.212496638298035,0.7517068386077881,40
100,data_raw_DNN_no_optim,2,1.112149715423584,1.0546133518218994,0.7161709666252136,1.467833399772644,1.212098240852356,0.7520067691802979,41
101,data_raw_DNN_no_optim,2,1.1119787693023682,1.0548707246780396,0.715258777141571,1.468270778656006,1.2122787237167358,0.751742959022522,42
102,data_raw_DNN_no_optim,2,1.1118954420089722,1.0543811321258545,0.714402437210083,1.466365933418274,1.2114944458007812,0.7528641819953918,43
103,data_raw_DNN_no_optim,2,1.1121063232421875,1.0544358491897583,0.7152644991874695,1.4679031372070312,1.2121294736862185,0.751873254776001,44
104,data_raw_DNN_no_optim,2,1.1120996475219729,1.0549015998840332,0.7153815627098083,1.4677551984786987,1.2120671272277832,0.7522523999214172,45
105,data_raw_DNN_no_optim,2,1.1122297048568726,1.0549274682998655,0.7144170999526978,1.4667508602142334,1.2116518020629885,0.7530644536018372,46
106,data_raw_DNN_no_optim,2,1.1121234893798828,1.0549055337905884,0.7149625420570374,1.4673482179641724,1.2118974924087524,0.7534396052360535,47
107,data_raw_DNN_no_optim,2,1.1120762825012207,1.0549343824386597,0.7156118154525757,1.4670997858047483,1.211796522140503,0.7529698014259338,48
108,data_raw_DNN_no_optim,3,1.178560495376587,1.0858334302902222,0.7146438360214233,1.0124977827072144,1.0066843032836914,0.6993478536605835,1
109,data_raw_DNN_no_optim,3,1.175088882446289,1.0833730697631836,0.7161922454833984,1.0123306512832642,1.0066016912460327,0.7013038992881775,2
110,data_raw_DNN_no_optim,3,1.1746201515197754,1.0837956666946411,0.7176961302757263,1.0121886730194092,1.0065312385559082,0.7027720808982849,3
111,data_raw_DNN_no_optim,3,1.174482822418213,1.0828557014465332,0.7192493677139282,1.0121523141860962,1.0065127611160278,0.702393114566803,4
112,data_raw_DNN_no_optim,3,1.174405813217163,1.0840672254562378,0.7186680436134338,1.012282133102417,1.0065783262252808,0.7038201689720154,5
113,data_raw_DNN_no_optim,3,1.174421310424805,1.0840450525283811,0.7204717993736267,1.0120978355407717,1.006485939025879,0.7034574747085571,6
114,data_raw_DNN_no_optim,3,1.1743249893188477,1.08368718624115,0.7191096544265747,1.0116314888000488,1.0062545537948608,0.7037429809570312,7
115,data_raw_DNN_no_optim,3,1.1743662357330322,1.083976149559021,0.7206012606620789,1.0116647481918335,1.006269931793213,0.7035455107688904,8
116,data_raw_DNN_no_optim,3,1.1743862628936768,1.0837526321411133,0.7194181680679321,1.0113224983215332,1.0061006546020508,0.7042668461799622,9
117,data_raw_DNN_no_optim,3,1.1742292642593384,1.0838977098464966,0.7204957008361816,1.0111322402954102,1.0060040950775146,0.7034639716148376,10
118,data_raw_DNN_no_optim,3,1.1742478609085083,1.0837055444717407,0.7193983197212219,1.010563850402832,1.005721926689148,0.7035641074180603,11
119,data_raw_DNN_no_optim,3,1.174235224723816,1.0807424783706665,0.7195678353309631,1.0101583003997805,1.005520224571228,0.703463613986969,12
120,data_raw_DNN_no_optim,3,1.1740655899047852,1.083876609802246,0.7203277945518494,1.0096086263656616,1.0052465200424194,0.7043329477310181,13
121,data_raw_DNN_no_optim,3,1.1741002798080444,1.0836262702941897,0.720445990562439,1.010149598121643,1.0055150985717771,0.7032504081726074,14
122,data_raw_DNN_no_optim,3,1.1739583015441897,1.0837212800979614,0.7194783091545105,1.008938908576965,1.0049128532409668,0.7038396000862122,15
123,data_raw_DNN_no_optim,3,1.1739832162857056,1.0836635828018188,0.7204101085662842,1.0080775022506714,1.0044844150543213,0.7047229409217834,16
124,data_raw_DNN_no_optim,3,1.1741231679916382,1.083806037902832,0.7203322052955627,1.0089516639709473,1.0049190521240234,0.7034744024276733,17
125,data_raw_DNN_no_optim,3,1.1739192008972168,1.0836116075515747,0.7188684344291687,1.0076391696929932,1.004267334938049,0.7056469917297363,18
126,data_raw_DNN_no_optim,3,1.1740189790725708,1.0838868618011477,0.7208115458488464,1.0074442625045776,1.004169225692749,0.7039714455604553,19
127,data_raw_DNN_no_optim,3,1.173922777175903,1.0835847854614258,0.7210341691970825,1.0079550743103027,1.0044214725494385,0.7032278776168823,20
128,data_raw_DNN_no_optim,3,1.1740407943725586,1.0838369131088257,0.7198893427848816,1.0076749324798584,1.0042835474014282,0.7038316130638123,21
129,data_raw_DNN_no_optim,3,1.1740070581436155,1.083386778831482,0.7196862101554871,1.0080749988555908,1.0044820308685305,0.7033193707466125,22
130,data_raw_DNN_no_optim,3,1.1737626791000366,1.0836528539657593,0.7205004096031189,1.007933497428894,1.0044100284576416,0.7029621601104736,23
131,data_raw_DNN_no_optim,3,1.173896074295044,1.083636999130249,0.7200261354446411,1.0073179006576538,1.004103422164917,0.7023189663887024,24
132,data_raw_DNN_no_optim,3,1.1736886501312256,1.0827499628067017,0.7196351885795593,1.0059809684753418,1.0034382343292236,0.7029131650924683,25
133,data_raw_DNN_no_optim,3,1.1738502979278564,1.0835200548171997,0.7209975123405457,1.007723093032837,1.0043052434921265,0.7025989294052124,26
134,data_raw_DNN_no_optim,3,1.1738771200180054,1.083761215209961,0.7201923131942749,1.007542610168457,1.0042160749435425,0.7022027969360352,27
135,data_raw_DNN_no_optim,3,1.1738427877426147,1.0837408304214478,0.7191850543022156,1.0054746866226196,1.0031874179840088,0.7033412456512451,28
136,data_raw_DNN_no_optim,3,1.173945665359497,1.08330500125885,0.71974778175354,1.005943775177002,1.0034202337265017,0.7031905055046082,29
137,data_raw_DNN_no_optim,3,1.1735509634017944,1.08354389667511,0.7206640243530273,1.0059391260147097,1.0034152269363403,0.7026945352554321,30
138,data_raw_DNN_no_optim,3,1.1737940311431885,1.0833731889724731,0.7197011113166809,1.005459904670715,1.0031780004501345,0.7030327320098877,31
139,data_raw_DNN_no_optim,3,1.1737741231918335,1.0837290287017822,0.7201890349388123,1.00636887550354,1.0036303997039795,0.7024717926979065,32
140,data_raw_DNN_no_optim,3,1.173685073852539,1.0829046964645386,0.7205941677093506,1.0065573453903198,1.0037239789962769,0.7021849155426025,33
141,data_raw_DNN_no_optim,3,1.1738901138305664,1.082926630973816,0.718866229057312,1.007009744644165,1.0039494037628174,0.7012940049171448,34
142,data_raw_DNN_no_optim,3,1.1736795902252195,1.083301663398743,0.7206096053123474,1.0071403980255127,1.0040143728256226,0.7018420696258545,35
143,data_raw_DNN_no_optim,3,1.1737431287765503,1.083645224571228,0.7191885709762573,1.0062744617462158,1.0035829544067385,0.7025710940361023,36
144,data_raw_DNN_no_optim,4,1.1261695623397827,1.061287760734558,0.7077197432518005,0.8647674322128296,0.9297277927398682,0.6443490386009216,1
145,data_raw_DNN_no_optim,4,1.124101996421814,1.0603227615356443,0.7085468769073486,0.8650437593460083,0.9298868179321288,0.64745032787323,2
146,data_raw_DNN_no_optim,4,1.1238744258880615,1.0602705478668213,0.7109329104423523,0.8648555278778076,0.9297877550125122,0.6476311683654785,3
147,data_raw_DNN_no_optim,4,1.1237659454345703,1.060098648071289,0.7107880115509033,0.864913821220398,0.9298197031021118,0.6481115221977234,4
148,data_raw_DNN_no_optim,4,1.1237107515335083,1.059962511062622,0.7104821801185608,0.8653810620307922,0.9300801157951356,0.65045565366745,5
149,data_raw_DNN_no_optim,4,1.1237213611602783,1.0601850748062134,0.7120943665504456,0.8653342127799988,0.9300499558448792,0.6499567031860352,6
150,data_raw_DNN_no_optim,5,1.0737770795822144,1.0363095998764038,0.698535680770874,0.8232120275497437,0.9074647426605223,0.648227334022522,1
151,data_raw_DNN_no_optim,5,1.071771264076233,1.0353431701660156,0.6969196796417236,0.8230896592140198,0.9073978066444396,0.6483470797538757,2
152,data_raw_DNN_no_optim,5,1.0715596675872805,1.035262942314148,0.6969031691551208,0.8226965069770813,0.9071811437606812,0.6484779119491577,3
153,data_raw_DNN_no_optim,5,1.0715214014053345,1.0352438688278198,0.6962566375732422,0.8227937817573547,0.9072351455688475,0.6499885320663452,4
154,data_raw_DNN_no_optim,5,1.0714313983917236,1.034764528274536,0.6964038014411926,0.823262095451355,0.9074931144714355,0.6515998840332031,5
155,data_raw_DNN_no_optim,5,1.0714422464370728,1.0351742506027222,0.6983258724212646,0.8223497867584229,0.9069892764091492,0.6499435305595398,6
156,data_raw_DNN_no_optim,5,1.071283221244812,1.0349818468093872,0.6985418200492859,0.8217245936393738,0.9066439867019652,0.6480521559715271,7
157,data_raw_DNN_no_optim,5,1.071211338043213,1.0349842309951782,0.6971766948699951,0.8206974267959595,0.9060767889022828,0.6502745151519775,8
158,data_raw_DNN_no_optim,5,1.0711042881011963,1.035007119178772,0.6975347399711609,0.8200957775115967,0.905744194984436,0.6500494480133057,9
159,data_raw_DNN_no_optim,5,1.0711417198181152,1.0350611209869385,0.6968594789505005,0.8187079429626465,0.9049757122993468,0.6493680477142334,10
160,data_raw_DNN_no_optim,5,1.0711157321929932,1.035029053688049,0.6982415318489075,0.8198407292366028,0.905603528022766,0.6478925347328186,11
161,data_raw_DNN_no_optim,5,1.0712242126464844,1.0345152616500854,0.6973033547401428,0.8195803761482239,0.9054593443870544,0.6473554372787476,12
162,data_raw_DNN_no_optim,5,1.0708588361740112,1.0348299741744995,0.6990823745727539,0.8199858069419861,0.9056832194328308,0.6469503045082092,13
163,data_raw_DNN_no_optim,5,1.071074366569519,1.034917235374451,0.696559727191925,0.8192147612571716,0.9052581787109376,0.6482831239700317,14
164,data_raw_DNN_no_optim,5,1.0710420608520508,1.0349878072738647,0.6976619958877563,0.8199939727783203,0.9056883454322816,0.648210883140564,15
